Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [126] std::chrono::duration<long, std::ratio<1l, 1000000l> >::count() const [81] std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1l> > >::value, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [110] std::thread* std::__relocate_a_1<std::thread*, std::thread*, std::allocator<std::thread> >(std::thread*, std::thread*, std::thread*, std::allocator<std::thread>&)
  [27] std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [82] std::chrono::duration_values<long>::zero() [55] void std::__relocate_object_a<std::thread, std::thread, std::allocator<std::thread> >(std::thread*, std::thread*, std::allocator<std::thread>&)
  [42] std::chrono::duration<long, std::ratio<1l, 1l> >::count() const [83] std::chrono::duration<long, std::ratio<1l, 1000000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::ratio<1000000l, 1l>, long, false, true>::__cast<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [10] std::__cmpexch_failure_order(std::memory_order)
  [38] std::thread::joinable() const [135] std::chrono::duration<long, std::ratio<1l, 1000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [15] std::__is_constant_evaluated()
 [117] std::vector<std::thread, std::allocator<std::thread> >::_M_check_len(unsigned long, char const*) const [84] std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1000l, 1l>, long, false, true>::__cast<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [17] std::__cmpexch_failure_order2(std::memory_order)
  [49] std::vector<std::thread, std::allocator<std::thread> >::size() const [85] std::chrono::duration<long, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1l> >, std::ratio<1l, 1000l>, long, true, false>::__cast<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [101] std::tuple_element<0ul, std::tuple<void (*)(unsigned char), unsigned long> >::type&& std::get<0ul, void (*)(unsigned char), unsigned long>(std::tuple<void (*)(unsigned char), unsigned long>&&)
 [106] std::vector<std::thread, std::allocator<std::thread> >::max_size() const [58] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&) [47] std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&)
  [60] std::_Head_base<0ul, void (*)(unsigned char), false>::_M_head(std::_Head_base<0ul, void (*)(unsigned char), false>&) [136] std::chrono::duration<long, std::ratio<1l, 1000000l> >::duration<long, void>(long const&) [102] std::tuple_element<1ul, std::tuple<void (*)(unsigned char), unsigned long> >::type&& std::get<1ul, void (*)(unsigned char), unsigned long>(std::tuple<void (*)(unsigned char), unsigned long>&&)
  [61] std::_Head_base<0ul, void (*)(unsigned char), false>::_Head_base(void (* const&)(unsigned char)) [86] std::chrono::duration<long, std::ratio<1l, 1000l> >::zero() [122] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [43] std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&) [87] std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<int, void>(int const&) [111] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [62] std::_Head_base<0ul, std::thread::_State*, false>::_Head_base() [88] std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, std::ratio<1l, 1l>, void>(std::chrono::duration<long, std::ratio<1l, 1l> > const&) [30] std::remove_reference<std::thread::id&>::type&& std::move<std::thread::id&>(std::thread::id&)
  [63] std::_Head_base<1ul, std::default_delete<std::thread::_State>, true>::_Head_base() [33] std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, void>(long const&) [48] std::remove_reference<std::tuple<void (*)(unsigned char), unsigned long>&>::type&& std::move<std::tuple<void (*)(unsigned char), unsigned long>&>(std::tuple<void (*)(unsigned char), unsigned long>&)
  [64] std::_Head_base<1ul, unsigned long, false>::_M_head(std::_Head_base<1ul, unsigned long, false>&) [89] std::chrono::duration<long, std::ratio<1l, 1l> >::duration<long, void>(long const&) [56] std::remove_reference<std::thread&>::type&& std::move<std::thread&>(std::thread&)
  [65] std::_Head_base<1ul, unsigned long, false>::_Head_base<unsigned long&>(unsigned long&) [90] bool std::chrono::operator<=<long, std::ratio<1l, 1000l>, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [57] std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::thread::id> >, std::is_move_constructible<std::thread::id>, std::is_move_assignable<std::thread::id> >::value, void>::type std::swap<std::thread::id>(std::thread::id&, std::thread::id&)
  [66] std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [91] bool std::chrono::operator< <long, std::ratio<1l, 1000l>, long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [34] void (*&&std::forward<void (*)(unsigned char)>(std::remove_reference<void (*)(unsigned char)>::type&))(unsigned char)
  [67] std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [137] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [26] void (&std::forward<void (&)(unsigned char)>(std::remove_reference<void (&)(unsigned char)>::type&))(unsigned char)
  [68] std::_Tuple_impl<0ul, void (*)(unsigned char), unsigned long>::_M_head(std::_Tuple_impl<0ul, void (*)(unsigned char), unsigned long>&) [138] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [25] unsigned long& std::forward<unsigned long&>(std::remove_reference<unsigned long&>::type&)
  [69] std::_Tuple_impl<0ul, void (*)(unsigned char), unsigned long>::_Tuple_impl<void (&)(unsigned char), unsigned long&, void>(void (&)(unsigned char), unsigned long&) [92] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000l>, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&, std::chrono::duration<long, std::ratio<1l, 1l> > const&) [37] std::thread&& std::forward<std::thread>(std::remove_reference<std::thread>::type&)
  [44] std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [93] std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(unsigned char), unsigned long> > >::_State_impl<void (&)(unsigned char), unsigned long&>(void (&)(unsigned char), unsigned long&) [35] unsigned long&& std::forward<unsigned long>(std::remove_reference<unsigned long>::type&)
  [70] std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_Tuple_impl() [123] std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(unsigned char), unsigned long> > >::~_State_impl() [141] void std::_Destroy<std::thread*>(std::thread*, std::thread*)
  [71] std::_Tuple_impl<1ul, std::default_delete<std::thread::_State> >::_Tuple_impl() [29] std::thread::id::id() [103] void std::_Destroy<std::thread>(std::thread*)
  [72] std::_Tuple_impl<1ul, unsigned long>::_M_head(std::_Tuple_impl<1ul, unsigned long>&) [53] std::thread::swap(std::thread&) [5] std::__invoke_result<void (*)(unsigned char), unsigned long>::type std::__invoke<void (*)(unsigned char), unsigned long>(void (*&&)(unsigned char), unsigned long&&)
  [73] std::_Tuple_impl<1ul, unsigned long>::_Tuple_impl<unsigned long&>(unsigned long&) [94] std::thread::_State::_State() [12] std::operator&(std::memory_order, std::__memory_order_modifier)
  [74] void std::this_thread::sleep_for<long, std::ratio<1l, 1000l> >(std::chrono::duration<long, std::ratio<1l, 1000l> > const&) [2] void std::thread::_Invoker<std::tuple<void (*)(unsigned char), unsigned long> >::_M_invoke<0ul, 1ul>(std::_Index_tuple<0ul, 1ul>) [40] std::operator==(std::thread::id, std::thread::id)
 [127] void std::_Destroy_aux<false>::__destroy<std::thread*>(std::thread*, std::thread*) [95] std::thread::_Invoker<std::tuple<void (*)(unsigned char), unsigned long> >::_Invoker<void (&)(unsigned char), unsigned long&>(void (&)(unsigned char), unsigned long&) [16] std::operator|(std::memory_order, std::__memory_order_modifier)
 [118] std::_Vector_base<std::thread, std::allocator<std::thread> >::_M_allocate(unsigned long) [3] std::thread::_Invoker<std::tuple<void (*)(unsigned char), unsigned long> >::operator()() [41] operator new(unsigned long, void*)
 [128] std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_impl::_Vector_impl() [54] std::thread::thread(std::thread&&)
 [129] std::_Vector_base<std::thread, std::allocator<std::thread> >::_Vector_impl::~_Vector_impl() [96] std::thread::thread<void (&)(unsigned char), unsigned long&, void>(void (&)(unsigned char), unsigned long&)
